order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,product_id,quantity,unit_price
8375236356,22974816,2023-09-22,2023-09-22 19:02:02,2023-09-22 19:06:02,on time,3194.98,card,8079,557,890232,1,432.0
8375863419,76971644,2024-08-26,2024-08-26 12:29:17,2024-08-26 12:44:17,slightly delayed,4914.12,card,89921,9410,962591,1,130.01
8377146126,33331259,2024-02-27,2024-02-27 17:51:31,2024-02-27 17:47:31,on time,3171.87,wallet,5897,3287,291238,3,746.03
8380133046,40392019,2024-02-05,2024-02-05 17:45:35,2024-02-05 17:47:35,on time,1587.58,upi,83971,6748,681063,3,321.28
8382437838,46185579,2024-05-30,2024-05-30 16:17:35,2024-05-30 16:15:35,on time,1907.89,wallet,84984,7062,848226,2,209.59
8388644219,4444673,2024-04-21,2024-04-21 10:05:41,2024-04-21 10:02:41,on time,491.39,card,29917,3927,9436,1,88.43
8391555591,14006996,2023-08-25,2023-08-25 7:14:51,2023-08-25 07:30:51,significantly delayed,3933.27,cash,29388,4740,644847,1,622.81
8391900458,43518622,2023-05-17,2023-05-17 5:51:54,2023-05-17 05:48:54,on time,1807.66,wallet,24889,2375,704868,1,193.46
8394536341,6459100,2024-08-17,2024-08-17 8:01:09,2024-08-17 08:11:09,slightly delayed,949.73,cash,97145,2747,257719,1,281.73
8395290763,88312515,2024-05-31,2024-05-31 19:15:48,2024-05-31 19:39:48,significantly delayed,4696.69,upi,51846,9679,291238,1,746.03
8395583761,1989720,2024-08-04,2024-08-04 23:53:44,2024-08-04 23:48:44,on time,410.62,upi,84816,5448,561860,3,874.78
8395661807,4386273,2024-08-19,2024-08-19 8:09:08,2024-08-19 08:11:08,on time,2561.18,card,9665,5198,120532,3,697.53
8396250231,46088132,2024-02-26,2024-02-26 3:27:04,2024-02-26 03:51:04,significantly delayed,242.57,wallet,13826,4782,721521,2,417.39
8396347551,36737539,2023-09-30,2023-09-30 19:26:44,2023-09-30 19:23:44,on time,3956.37,cash,84471,1806,913428,1,392.22
8396649871,2517955,2024-02-27,2024-02-27 16:26:35,2024-02-27 16:27:35,on time,950.6,upi,66543,1658,953175,3,225.21
8397785448,67952740,2024-09-04,2024-09-04 3:11:31,2024-09-04 03:15:31,on time,1325.59,wallet,99345,3493,131136,2,37.8
8398774908,90448312,2024-02-26,2024-02-26 19:54:25,2024-02-26 19:58:25,on time,186.08,wallet,61857,9103,256051,1,400.92
8399666962,21573815,2023-04-08,2023-04-08 10:04:31,2023-04-08 09:59:31,on time,3782.86,upi,970,6255,287070,3,443.17
8403006958,59398136,2023-11-27,2023-11-27 5:53:29,2023-11-27 05:48:29,on time,1272.55,upi,22292,9004,433521,2,321.33
8412338399,2566268,2024-10-28,2024-10-28 19:05:06,2024-10-28 19:11:06,slightly delayed,3825.11,card,67313,8021,187399,2,53.49
8420144998,72164737,2023-11-25,2023-11-25 19:50:54,2023-11-25 19:47:54,on time,4216.31,card,23389,2908,799688,1,309.62
8423025639,6344345,2024-06-06,2024-06-06 13:25:56,2024-06-06 13:39:56,slightly delayed,3583.16,upi,63484,5830,365132,3,229.38
8423273411,5418547,2023-05-23,2023-05-23 23:24:33,2023-05-23 23:24:33,on time,719.38,upi,81864,8994,876139,3,415.75
8423458672,60698094,2023-03-20,2023-03-20 0:04:20,2023-03-20 00:09:20,on time,1745.1,card,59255,3274,491521,1,556.35
8424478165,27416314,2023-04-21,2023-04-21 18:36:42,2023-04-21 18:36:42,on time,230.58,cash,37654,244,880510,1,951.43
8426465860,88045094,2024-02-29,2024-02-29 23:32:48,2024-02-29 23:27:48,on time,5206.71,card,59023,9150,542300,2,255.35
8426805628,11636968,2023-04-17,2023-04-17 22:54:34,2023-04-17 22:52:34,on time,1620.7,card,88737,4577,897083,3,972.69
8432150432,9650263,2024-05-11,2024-05-11 16:33:59,2024-05-11 16:33:59,on time,755.01,wallet,4319,4627,621677,2,317.8
8432209832,90346920,2024-03-20,2024-03-20 3:42:23,2024-03-20 03:54:23,slightly delayed,3835.31,wallet,18907,9981,336847,1,936.98
8432648823,69364309,2023-05-19,2023-05-19 7:42:48,2023-05-19 07:45:48,on time,3956.33,card,91242,1938,26060,2,342.94
8436983782,98896871,2024-10-22,2024-10-22 2:15:03,2024-10-22 02:11:03,on time,1182.33,cash,97548,7152,376447,3,724.84
8441505853,48409448,2023-11-10,2023-11-10 8:31:55,2023-11-10 08:33:55,on time,3876.18,upi,58002,3614,153019,3,947.95
8442552565,12851610,2023-11-05,2023-11-05 16:31:52,2023-11-05 16:58:52,significantly delayed,1850.58,upi,27187,6340,385113,1,816.38
8443390148,21577948,2023-06-12,2023-06-12 11:23:12,2023-06-12 11:23:12,on time,3484.02,upi,67582,8718,859361,1,432.39
8443685057,19400174,2023-07-02,2023-07-02 1:57:40,2023-07-02 01:59:40,on time,3804.03,card,52458,2605,525531,1,831.1
8444509148,64141971,2024-02-21,2024-02-21 22:45:12,2024-02-21 22:46:12,on time,5368.83,wallet,85993,3334,853932,3,941.19
8446065263,79773912,2023-11-15,2023-11-15 2:10:57,2023-11-15 02:16:57,slightly delayed,2838.28,card,38584,6585,153019,3,947.95
8447536518,48160359,2023-12-21,2023-12-21 0:03:02,2023-12-21 00:08:02,on time,4888.47,cash,60151,1132,542300,2,255.35
8453462258,2875442,2024-02-10,2024-02-10 11:57:52,2024-02-10 11:53:52,on time,310.87,wallet,98449,7996,542300,3,255.35
8454449180,79672044,2024-02-18,2024-02-18 21:10:31,2024-02-18 21:18:31,slightly delayed,229.38,cash,2578,5571,324809,1,608.0
8459230018,50899600,2024-06-03,2024-06-03 0:07:31,2024-06-03 00:07:31,on time,4124.32,upi,26266,328,4452,1,169.88
8459624382,64489709,2023-08-22,2023-08-22 18:27:23,2023-08-22 18:40:23,slightly delayed,786.02,wallet,87672,4822,602241,3,976.55
8463856241,87463923,2023-04-10,2023-04-10 21:20:09,2023-04-10 21:27:09,slightly delayed,1364.14,wallet,18824,4495,673058,2,765.76
8465045467,13604883,2024-05-01,2024-05-01 5:48:15,2024-05-01 05:46:15,on time,1239.22,wallet,34692,1065,136533,3,826.21
8465721207,30192942,2024-06-21,2024-06-21 9:15:00,2024-06-21 09:10:00,on time,4707.96,cash,56612,7760,33955,2,186.08
8469170680,5901440,2023-03-16,2023-03-16 19:14:27,2023-03-16 19:18:27,on time,39.65,upi,63716,1928,240179,1,90.56
8472487149,74761384,2024-02-12,2024-02-12 5:49:12,2024-02-12 06:10:12,significantly delayed,1484.96,cash,43294,1217,837480,2,217.4
8475818223,12832151,2023-11-16,2023-11-16 4:21:04,2023-11-16 04:41:04,significantly delayed,3876.19,card,37091,3969,721521,2,417.39
8476029654,77085443,2023-11-17,2023-11-17 9:14:17,2023-11-17 09:19:17,on time,1585.8,cash,52921,2666,734789,2,395.82
8478376092,91500615,2023-04-17,2023-04-17 2:17:57,2023-04-17 02:18:57,on time,4535.63,wallet,68285,2904,952168,1,236.95
8480910658,73799927,2023-08-28,2023-08-28 20:34:24,2023-08-28 20:39:24,on time,728.73,card,38062,4434,871592,3,870.29
8485398781,40593638,2024-04-20,2024-04-20 19:17:45,2024-04-20 19:17:45,on time,2156.87,wallet,70167,405,33955,2,186.08
8487733248,12500465,2023-04-26,2023-04-26 12:50:26,2023-04-26 13:19:26,significantly delayed,778.9,wallet,39978,311,378287,3,332.84
8493723088,20238921,2023-12-30,2023-12-30 6:36:00,2023-12-30 06:35:00,on time,2918.27,cash,98580,8268,803607,1,949.73
8494582006,60967677,2023-05-04,2023-05-04 16:07:30,2023-05-04 16:04:30,on time,4761.85,upi,29476,5540,51036,3,931.61
8497820340,90586029,2023-11-16,2023-11-16 18:26:42,2023-11-16 18:28:42,on time,5163.37,upi,12255,2657,327290,2,862.28
8498666384,37556526,2024-03-08,2024-03-08 18:13:36,2024-03-08 18:16:36,on time,630.84,cash,94061,3091,930284,2,189.47
8498916204,47625855,2024-03-22,2024-03-22 19:44:28,2024-03-22 19:44:28,on time,422.87,card,89588,3248,537274,3,702.71
8508253527,31233120,2024-09-05,2024-09-05 21:11:09,2024-09-05 21:23:09,slightly delayed,452.6,upi,11048,5677,440875,1,275.03
8510183245,3897936,2024-10-01,2024-10-01 21:07:57,2024-10-01 21:02:57,on time,2914.71,wallet,94891,466,587420,3,357.42
8510312737,89361574,2024-03-06,2024-03-06 15:13:39,2024-03-06 15:09:39,on time,2119.66,wallet,38863,8121,313754,1,136.6
8512030806,77768189,2024-10-26,2024-10-26 11:36:17,2024-10-26 11:44:17,slightly delayed,2772.71,card,64640,5820,991434,1,237.62
8515226099,15661901,2023-08-21,2023-08-21 17:27:26,2023-08-21 17:25:26,on time,2541.31,upi,86830,4709,679865,3,347.91
8521887524,5961261,2024-04-13,2024-04-13 14:21:15,2024-04-13 14:34:15,slightly delayed,2256.06,wallet,77426,1585,131937,3,287.81
8523250818,77673290,2024-02-11,2024-02-11 19:05:06,2024-02-11 19:01:06,on time,2236.59,upi,69177,621,799459,2,852.02
8524056436,35434373,2023-09-06,2023-09-06 13:57:20,2023-09-06 13:54:20,on time,911.06,cash,33639,8160,540618,1,317.05
8524452029,40986000,2023-11-07,2023-11-07 1:15:32,2023-11-07 01:22:32,slightly delayed,4191.3,cash,65655,2092,487931,1,709.08
8531683720,85747175,2024-10-25,2024-10-25 6:39:21,2024-10-25 06:43:21,on time,1705.25,upi,45775,4902,34200,2,319.8
8532100929,31831843,2023-11-06,2023-11-06 15:34:46,2023-11-06 15:39:46,on time,816.38,card,84664,1355,726958,3,887.48
8532411923,57360162,2024-07-16,2024-07-16 19:12:51,2024-07-16 19:19:51,slightly delayed,1071.82,wallet,82328,7137,77308,3,223.27
8533110341,10524732,2023-06-14,2023-06-14 9:14:05,2023-06-14 09:21:05,slightly delayed,1621.58,upi,45197,4410,880510,3,951.43
8533749006,91590001,2024-10-30,2024-10-30 16:51:32,2024-10-30 16:59:32,slightly delayed,1552.93,cash,95607,5890,490939,1,80.25
8537081061,57956497,2023-08-16,2023-08-16 1:19:14,2023-08-16 01:28:14,slightly delayed,2333.58,wallet,17933,8106,894539,2,445.48
8539612501,22846435,2024-09-20,2024-09-20 13:41:47,2024-09-20 13:55:47,slightly delayed,1543.13,wallet,14166,193,707935,1,820.9
8542325207,9573071,2024-07-17,2024-07-17 17:47:24,2024-07-17 17:50:24,on time,4399.94,wallet,38846,5625,373536,2,494.17
8544952346,61618079,2023-11-23,2023-11-23 5:02:58,2023-11-23 05:03:58,on time,1205.58,upi,2103,4150,853932,3,941.19
8545716586,98540377,2024-01-12,2024-01-12 13:34:31,2024-01-12 13:48:31,slightly delayed,1454.01,wallet,72311,3915,697683,2,123.74
8546631319,10541231,2023-10-30,2023-10-30 18:58:37,2023-10-30 19:02:37,on time,327.07,wallet,91729,902,863930,2,242.57
8549503132,63238941,2023-03-29,2023-03-29 11:03:35,2023-03-29 11:00:35,on time,1824.21,cash,86962,8975,349294,2,934.75
8551965787,8383197,2024-10-16,2024-10-16 11:36:47,2024-10-16 11:33:47,on time,3864.44,wallet,97423,2708,34186,1,925.65
8554063149,5039883,2024-06-09,2024-06-09 4:37:22,2024-06-09 04:53:22,significantly delayed,2713.89,cash,61925,5696,684939,3,727.95
8556188247,46623192,2023-10-05,2023-10-05 18:23:58,2023-10-05 18:21:58,on time,618.09,card,41435,4376,721521,3,417.39
8556607504,68703613,2024-02-20,2024-02-20 6:47:03,2024-02-20 06:48:03,on time,1877.95,card,26730,3778,194682,1,912.29
8556969682,48228547,2023-05-21,2023-05-21 6:18:01,2023-05-21 06:16:01,on time,2606.53,upi,17465,4867,532965,1,307.23
8558710948,70459847,2024-06-21,2024-06-21 18:57:51,2024-06-21 19:01:51,on time,3199.48,wallet,77005,8970,880510,1,951.43
8559748526,45868300,2023-04-05,2023-04-05 18:27:19,2023-04-05 18:28:19,on time,1152.09,wallet,93002,2270,552496,1,508.0
8560951754,954629,2023-05-17,2023-05-17 18:26:02,2023-05-17 18:32:02,slightly delayed,44.35,card,55642,9337,942001,3,671.55
8561203503,6390687,2024-04-14,2024-04-14 5:23:07,2024-04-14 05:20:07,on time,2766.81,wallet,70087,2325,937542,1,97.04
8561878376,12272282,2024-01-29,2024-01-29 7:41:42,2024-01-29 07:44:42,on time,2729.1,upi,59539,3448,555121,3,354.91
8565257085,33034249,2023-09-24,2023-09-24 21:04:44,2023-09-24 21:00:44,on time,3634.1,card,74770,7822,762527,3,690.08
8565611606,85854265,2024-02-01,2024-02-01 4:29:46,2024-02-01 04:54:46,significantly delayed,1156.45,card,37301,2415,647462,2,326.42
8569302709,7378768,2023-10-07,2023-10-07 19:42:11,2023-10-07 19:41:11,on time,309.62,card,53705,4362,131937,3,287.81
8572946020,41168392,2024-04-26,2024-04-26 4:42:01,2024-04-26 04:42:01,on time,786.85,card,36711,3449,537274,2,702.71
8573833987,12988801,2024-02-11,2024-02-11 13:47:15,2024-02-11 13:42:15,on time,4027.79,upi,92757,8349,654297,3,13.25
8581516385,8241122,2023-12-14,2023-12-14 19:49:41,2023-12-14 19:49:41,on time,681.54,card,29947,5072,500633,1,154.5
8589621333,38420886,2023-10-01,2023-10-01 14:00:52,2023-10-01 13:57:52,on time,3157.69,cash,21113,3452,839170,1,481.63
8589851630,5386246,2024-05-28,2024-05-28 14:22:08,2024-05-28 14:24:08,on time,3160.29,card,4917,7237,687218,2,317.82
8591576320,79916464,2023-07-29,2023-07-29 6:38:49,2023-07-29 06:33:49,on time,3993.97,upi,39993,5912,692985,2,197.39
8595141097,96511007,2024-03-31,2024-03-31 10:36:16,2024-03-31 10:39:16,on time,3385.77,upi,19332,9568,274207,1,328.51
8596751747,66359719,2024-03-09,2024-03-09 6:44:08,2024-03-09 06:43:08,on time,2462.18,card,95854,4678,863930,1,242.57
8600159148,64748953,2023-08-15,2023-08-15 5:47:55,2023-08-15 06:00:55,slightly delayed,3157.47,wallet,24508,728,799459,3,852.02
8602707005,77673290,2024-04-02,2024-04-02 13:15:37,2024-04-02 13:20:37,on time,2934.21,card,18347,6189,883013,2,989.88
8603941640,82948843,2024-01-06,2024-01-06 8:16:17,2024-01-06 08:12:17,on time,3404.01,card,20405,4235,818522,1,96.09
8606484804,41155125,2024-06-18,2024-06-18 15:37:30,2024-06-18 15:43:30,slightly delayed,2409.69,upi,49631,3608,654297,1,13.25
8607115856,15931134,2023-10-09,2023-10-09 4:52:34,2023-10-09 04:49:34,on time,739.34,upi,85718,3015,324809,1,608.0
8607953669,67340606,2023-06-10,2023-06-10 10:53:47,2023-06-10 10:50:47,on time,1274.25,cash,43374,2780,34186,3,925.65
8608111158,75244116,2023-04-14,2023-04-14 2:57:54,2023-04-14 03:06:54,slightly delayed,4129.04,cash,12818,1407,652118,1,22.04
8608459871,14472401,2023-09-21,2023-09-21 17:56:05,2023-09-21 17:58:05,on time,1327.4,card,62412,991,39154,3,946.86
8608686211,29689766,2023-07-27,2023-07-27 5:21:13,2023-07-27 05:32:13,slightly delayed,1083.76,cash,95050,1761,336847,3,936.98
8609945311,51670882,2024-05-03,2024-05-03 10:10:04,2024-05-03 10:07:04,on time,2238.35,wallet,66475,8984,853932,3,941.19
8611745429,88045094,2024-05-12,2024-05-12 3:41:52,2024-05-12 03:40:52,on time,1567.01,card,97499,924,146840,2,786.85
8612261848,46208150,2024-06-18,2024-06-18 20:12:36,2024-06-18 20:08:36,on time,1495.6,wallet,33962,7157,672059,1,672.73
8614991290,57566548,2024-10-17,2024-10-17 13:33:23,2024-10-17 13:54:23,significantly delayed,96.33,wallet,85862,1674,642612,2,517.03
8615488922,92209869,2023-11-04,2023-11-04 0:21:14,2023-11-04 00:42:14,significantly delayed,3803.34,card,1328,9406,566052,3,87.3
8615999186,96001315,2024-09-08,2024-09-08 20:34:37,2024-09-08 20:35:37,on time,2559.47,cash,77204,5925,6405,2,236.51
8616726869,37691544,2024-01-10,2024-01-10 22:21:37,2024-01-10 22:46:37,significantly delayed,2369.51,wallet,13100,1772,217710,2,58.59
8616880376,16256136,2024-03-18,2024-03-18 4:15:22,2024-03-18 04:35:22,significantly delayed,102.44,wallet,3557,800,859361,2,432.39
8617979440,13604883,2023-09-10,2023-09-10 11:59:39,2023-09-10 12:17:39,significantly delayed,1827.78,cash,58649,5221,552496,1,508.0
8618576020,15484407,2024-01-18,2024-01-18 15:01:23,2024-01-18 15:02:23,on time,1633.69,card,64047,454,382511,1,702.54
8619571588,31456752,2024-01-17,2024-01-17 5:42:00,2024-01-17 05:39:00,on time,1597.12,upi,12944,5680,820541,3,576.22
8619795820,98687927,2024-09-04,2024-09-04 9:30:19,2024-09-04 09:51:19,significantly delayed,2686.37,card,68794,5595,449106,2,48.55
8620144614,20122449,2024-07-10,2024-07-10 23:13:25,2024-07-10 23:34:25,significantly delayed,1435.13,wallet,95461,5992,123983,2,785.67
8621732366,25722990,2023-09-05,2023-09-05 18:46:41,2023-09-05 18:50:41,on time,4527.28,upi,87688,3968,256051,1,400.92
8622799862,5386246,2024-02-10,2024-02-10 3:16:56,2024-02-10 03:13:56,on time,2724.25,card,87205,6216,679865,1,347.91
8623808984,37551429,2024-04-13,2024-04-13 5:49:58,2024-04-13 05:55:58,slightly delayed,1911.03,card,79827,1590,462526,2,449.97
8629948751,97678578,2023-08-31,2023-08-31 15:08:32,2023-08-31 15:14:32,slightly delayed,2006.53,card,57001,2313,901144,1,340.36
8638050442,52770036,2023-11-16,2023-11-16 23:46:41,2023-11-16 23:50:41,on time,130.18,card,50161,5766,689769,3,46.62
8638163868,87718744,2023-06-07,2023-06-07 3:41:59,2023-06-07 03:46:59,on time,4272.81,card,29019,3056,832348,1,831.43
8640364495,51670882,2023-05-13,2023-05-13 23:03:47,2023-05-13 23:13:47,slightly delayed,1012.07,card,26749,9349,398340,3,651.93
8643851643,57360162,2023-04-21,2023-04-21 1:41:37,2023-04-21 02:11:37,significantly delayed,1532.33,cash,17189,8413,799952,2,922.64
8644734267,23348269,2023-10-12,2023-10-12 7:25:53,2023-10-12 07:20:53,on time,3446.55,card,12535,7262,659290,1,319.34
8650539199,41640262,2023-12-04,2023-12-04 5:25:17,2023-12-04 05:37:17,slightly delayed,1272.55,card,73657,5658,194682,1,912.29
8655600303,12867472,2024-04-27,2024-04-27 17:51:20,2024-04-27 17:48:20,on time,3608.84,cash,71557,1884,440875,2,275.03
8664447334,25829710,2024-03-08,2024-03-08 4:49:20,2024-03-08 05:18:20,significantly delayed,3712.65,cash,49008,3632,57405,1,607.67
8666314034,21697638,2023-04-21,2023-04-21 19:14:41,2023-04-21 19:17:41,on time,951.9,wallet,50429,9800,962591,1,130.01
8671875127,13383642,2023-06-05,2023-06-05 1:52:19,2023-06-05 01:57:19,on time,2445.48,wallet,15112,6328,15314,2,578.85
8674211510,10562528,2023-09-01,2023-09-01 11:16:12,2023-09-01 11:18:12,on time,1028.49,wallet,59298,2569,654297,1,13.25
8674445072,50080663,2024-08-04,2024-08-04 5:42:43,2024-08-04 05:44:43,on time,2038.01,upi,98361,2711,891833,3,493.19
8675579025,44409533,2024-07-06,2024-07-06 12:15:17,2024-07-06 12:17:17,on time,2636.86,card,13158,6920,317242,1,198.15
8676443273,47215976,2024-05-24,2024-05-24 11:05:46,2024-05-24 11:24:46,significantly delayed,58.59,wallet,91222,8880,144124,1,162.67
8681711802,36833857,2023-10-07,2023-10-07 7:22:38,2023-10-07 07:17:38,on time,3724.44,upi,50,2940,56589,3,517.77
8682172393,97141762,2024-10-15,2024-10-15 2:37:39,2024-10-15 02:42:39,on time,1178.54,upi,60531,6703,891833,1,493.19
8683154153,89986926,2024-09-07,2024-09-07 6:50:42,2024-09-07 06:52:42,on time,3588.19,card,95782,1197,818522,2,96.09
8684571382,94033330,2023-10-04,2023-10-04 22:51:08,2023-10-04 22:50:08,on time,883.36,cash,19722,7399,240179,1,90.56
8684710720,74172010,2023-09-12,2023-09-12 2:37:31,2023-09-12 02:36:31,on time,1644.14,cash,45070,5285,621677,3,317.8
8686093533,30823988,2024-02-06,2024-02-06 6:08:02,2024-02-06 06:04:02,on time,2197.24,cash,5503,1232,492958,2,84.2
8689865723,62526567,2024-03-28,2024-03-28 15:31:29,2024-03-28 15:27:29,on time,3277.87,cash,15816,4414,970529,1,827.44
8691567542,41640262,2024-06-27,2024-06-27 9:05:11,2024-06-27 09:10:11,on time,1173.69,wallet,87207,7544,969851,3,340.66
8694014791,48778633,2023-08-06,2023-08-06 5:54:59,2023-08-06 06:02:59,slightly delayed,1908.82,card,73862,7614,478531,1,825.46
8694663463,12851610,2024-01-16,2024-01-16 1:25:41,2024-01-16 01:23:41,on time,1496.16,upi,42844,1316,186168,3,878.8
8697396531,21282544,2023-10-23,2023-10-23 18:54:21,2023-10-23 18:52:21,on time,1573.66,wallet,59371,6234,658389,3,152.55
8697966993,85869195,2024-03-02,2024-03-02 6:00:49,2024-03-02 06:22:49,significantly delayed,3078.59,card,45795,7724,60619,3,726.41
8698000932,43519553,2024-05-28,2024-05-28 20:33:44,2024-05-28 20:57:44,significantly delayed,1441.0,card,22719,2282,690565,2,951.27
8700151605,19275474,2023-08-04,2023-08-04 9:32:27,2023-08-04 09:57:27,significantly delayed,1301.73,wallet,74364,2248,820541,2,576.22
8701531535,52613657,2024-09-03,2024-09-03 0:10:51,2024-09-03 00:20:51,slightly delayed,852.02,card,84395,3977,219598,3,367.08
8702642032,23676689,2023-08-22,2023-08-22 20:31:04,2023-08-22 20:34:04,on time,1137.72,card,48604,8386,107548,1,891.6
8706556166,84953008,2024-09-11,2024-09-11 23:27:11,2024-09-11 23:38:11,slightly delayed,690.08,wallet,62877,462,567671,2,418.48
8707473624,22524981,2023-12-20,2023-12-20 8:46:35,2023-12-20 08:43:35,on time,1333.69,cash,54941,4264,990993,3,263.7
8708211566,38420886,2023-04-30,2023-04-30 20:37:35,2023-04-30 20:48:35,slightly delayed,2544.23,cash,4219,3772,937542,1,97.04
8709694061,6724509,2024-10-17,2024-10-17 11:30:32,2024-10-17 11:44:32,slightly delayed,114.52,upi,70333,7522,337168,2,545.49
8710393245,32564478,2024-07-21,2024-07-21 11:22:08,2024-07-21 11:20:08,on time,3025.16,wallet,79417,6575,112390,1,877.98
8711550413,68941950,2023-05-30,2023-05-30 14:32:46,2023-05-30 14:54:46,significantly delayed,1022.12,card,15340,241,914071,3,296.94
8712304346,40085705,2023-06-10,2023-06-10 2:57:49,2023-06-10 02:52:49,on time,4727.01,upi,62302,8169,537274,1,702.71
8713129069,13189939,2024-10-16,2024-10-16 8:47:07,2024-10-16 08:47:07,on time,3830.61,upi,3028,6092,470449,2,827.77
8713948756,65514005,2023-11-16,2023-11-16 0:16:39,2023-11-16 00:35:39,significantly delayed,383.2,cash,84056,2398,837480,2,217.4
8716008121,38613642,2023-12-21,2023-12-21 14:14:26,2023-12-21 14:09:26,on time,4747.65,card,94222,8525,658389,3,152.55
8721540965,38902882,2024-07-05,2024-07-05 13:13:49,2024-07-05 13:12:49,on time,5604.64,upi,67650,5347,328457,2,858.57
8723752267,13494314,2024-07-09,2024-07-09 3:22:36,2024-07-09 03:24:36,on time,3290.63,card,61593,5975,137909,2,864.3
8723912832,94552818,2024-01-19,2024-01-19 10:00:56,2024-01-19 10:03:56,on time,361.98,cash,80138,4774,455755,3,44.09
8724590445,10729474,2023-06-02,2023-06-02 16:10:43,2023-06-02 16:14:43,on time,1934.86,upi,47010,7447,741341,1,923.84
8726185624,57505804,2024-09-25,2024-09-25 20:26:31,2024-09-25 20:31:31,on time,3851.22,card,8736,9750,712003,2,671.68
8726515908,82900175,2024-10-01,2024-10-01 16:15:07,2024-10-01 16:14:07,on time,3941.32,wallet,68903,4011,34186,2,925.65
8727249149,35826539,2023-06-27,2023-06-27 0:38:22,2023-06-27 00:35:22,on time,4510.56,upi,16796,4817,555121,2,354.91
8729426842,37904682,2023-06-07,2023-06-07 3:21:57,2023-06-07 03:16:57,on time,2010.82,wallet,75375,5045,942001,2,671.55
8731122718,50572914,2023-04-23,2023-04-23 5:56:37,2023-04-23 06:09:37,slightly delayed,1980.68,card,86271,1633,847349,3,781.08
8732072897,12077371,2023-06-14,2023-06-14 10:48:11,2023-06-14 10:53:11,on time,2358.85,upi,81555,2720,366066,2,918.58
8732395640,26285589,2024-03-17,2024-03-17 13:57:38,2024-03-17 13:54:38,on time,671.55,card,24839,7998,448752,1,160.07
8735245723,33331259,2023-07-04,2023-07-04 16:05:03,2023-07-04 16:00:03,on time,114.52,wallet,81631,2539,672059,3,672.73
8737295686,69749541,2023-12-11,2023-12-11 9:28:04,2023-12-11 09:23:04,on time,930.92,wallet,61898,8046,490602,3,549.47
8739415992,55042740,2023-06-02,2023-06-02 23:19:03,2023-06-02 23:19:03,on time,1330.09,wallet,88278,1797,433521,2,321.33
8740552000,34095555,2023-05-16,2023-05-16 12:00:38,2023-05-16 12:11:38,slightly delayed,391.21,wallet,40753,101,876139,1,415.75
8741892156,66886852,2023-11-15,2023-11-15 5:02:43,2023-11-15 05:12:43,slightly delayed,2046.92,card,10769,6057,540618,2,317.05
8742091504,78254569,2023-07-03,2023-07-03 23:41:52,2023-07-03 23:54:52,slightly delayed,2783.84,card,69967,1687,349294,3,934.75
8744806310,8395343,2023-07-03,2023-07-04 0:02:25,2023-07-03 23:59:25,on time,3826.97,card,19395,2798,491521,3,556.35
8750169461,96989204,2024-09-07,2024-09-07 6:54:34,2024-09-07 06:55:34,on time,4677.25,upi,88001,7647,373536,2,494.17
8755280486,2566268,2024-07-30,2024-07-30 17:45:23,2024-07-30 17:52:23,slightly delayed,2760.76,cash,88931,9166,589812,3,163.03
8755782101,50557979,2023-12-30,2023-12-30 16:55:51,2023-12-30 16:55:51,on time,424.58,cash,43429,1255,961614,3,227.22
8756001290,85340038,2023-05-06,2023-05-06 17:54:11,2023-05-06 17:49:11,on time,2600.2,upi,69588,6634,726958,1,887.48
8756485728,97466783,2024-02-10,2024-02-10 21:32:58,2024-02-10 21:33:58,on time,2861.42,cash,43987,3947,60619,3,726.41
8757869416,85518832,2024-05-03,2024-05-03 4:05:06,2024-05-03 04:05:06,on time,3314.13,cash,89940,8369,435929,1,856.89
8758992688,11616535,2024-06-22,2024-06-22 17:12:41,2024-06-22 17:37:41,significantly delayed,405.71,wallet,722,1537,891833,1,493.19
8763754537,97873848,2024-10-07,2024-10-07 5:47:23,2024-10-07 05:44:23,on time,1696.36,upi,16963,9072,723678,3,675.46
8764192824,64823226,2023-07-24,2023-07-24 9:08:59,2023-07-24 09:23:59,slightly delayed,2704.64,wallet,34121,6935,673058,2,765.76
8764776130,32054313,2023-12-14,2023-12-14 13:33:27,2023-12-14 13:36:27,on time,1622.5,wallet,25706,7304,82484,1,914.88
8765283513,21461764,2024-02-23,2024-02-23 20:18:21,2024-02-23 20:42:21,significantly delayed,1738.07,cash,3995,1948,449106,3,48.55
8766330526,85907588,2023-04-14,2023-04-14 13:29:47,2023-04-14 13:26:47,on time,1580.27,cash,98295,2066,704868,3,193.46
8774158800,19216141,2023-12-12,2023-12-12 8:42:51,2023-12-12 08:56:51,slightly delayed,693.48,cash,69717,9309,492958,2,84.2
8781520615,85519349,2024-04-14,2024-04-14 8:26:14,2024-04-14 08:27:14,on time,3343.42,wallet,42606,345,689769,2,46.62
8782031586,23982977,2024-06-19,2024-06-19 19:21:21,2024-06-19 19:28:21,slightly delayed,1485.74,wallet,89181,1796,820541,3,576.22
8787105023,81822935,2024-05-07,2024-05-07 23:09:29,2024-05-07 23:12:29,on time,1443.64,wallet,54795,2951,398340,1,651.93
8787660233,90586029,2024-05-26,2024-05-26 7:35:36,2024-05-26 07:46:36,slightly delayed,1435.29,card,58570,2445,672059,2,672.73
